Serial number:,2101129
Function:,DCI,Unit:,A
Start date:,2022/04/04,Start time:,14:12:07
Sample:,0.005s
Reading #,Reading
0,6.58152e-01
1,6.58152e-01
2,6.58152e-01
3,6.60707e-01
4,6.60707e-01
5,6.60707e-01
6,6.60707e-01
7,6.62198e-01
8,6.62198e-01
9,6.62198e-01
10,7.18682e-01
11,7.18682e-01
12,7.18682e-01
13,1.04462e+00
14,1.04462e+00
15,1.04462e+00
16,1.04462e+00
17,1.75306e+00
18,1.75306e+00
19,1.75306e+00
20,2.53569e+00
21,2.53569e+00
22,2.53569e+00
23,3.09355e+00
24,3.09355e+00
25,3.09355e+00
26,3.09355e+00
27,3.43310e+00
28,3.43310e+00
29,3.43310e+00
30,3.59028e+00
31,3.59028e+00
32,3.59028e+00
33,3.37476e+00
34,3.37476e+00
35,3.37476e+00
36,3.37476e+00
37,2.84117e+00
38,2.84117e+00
39,2.84117e+00
40,2.37682e+00
41,2.37682e+00
42,2.37682e+00
43,2.08585e+00
44,2.08585e+00
45,2.08585e+00
46,2.08585e+00
47,1.92755e+00
48,1.92755e+00
49,1.92755e+00
50,1.84693e+00
51,1.84693e+00
52,1.84693e+00
53,1.79729e+00
54,1.79729e+00
55,1.79729e+00
56,1.79729e+00
57,1.76713e+00
58,1.76713e+00
59,1.76713e+00
60,1.75297e+00
61,1.75297e+00
62,1.75297e+00
63,1.75145e+00
64,1.75145e+00
65,1.75145e+00
66,1.75145e+00
67,1.75295e+00
68,1.75295e+00
69,1.75295e+00
70,1.75445e+00
71,1.75445e+00
72,1.75445e+00
73,1.75206e+00
74,1.75206e+00
75,1.75206e+00
76,1.75206e+00
77,1.74591e+00
78,1.74591e+00
79,1.74591e+00
80,1.74176e+00
81,1.74176e+00
82,1.74176e+00
83,1.80790e+00
84,1.80790e+00
85,1.80790e+00
86,1.80790e+00
87,1.85109e+00
88,1.85109e+00
89,1.85109e+00
90,1.86906e+00
91,1.86906e+00
92,1.86906e+00
93,1.88964e+00
94,1.88964e+00
95,1.88964e+00
96,1.88964e+00
97,1.84928e+00
98,1.84928e+00
99,1.84928e+00
100,1.78343e+00
101,1.78343e+00
102,1.78343e+00
103,1.72982e+00
104,1.72982e+00
105,1.72982e+00
106,1.72982e+00
107,1.71029e+00
108,1.71029e+00
109,1.71029e+00
110,1.75467e+00
111,1.75467e+00
112,1.75467e+00
113,1.78025e+00
114,1.78025e+00
115,1.78025e+00
116,1.78025e+00
117,1.74815e+00
118,1.74815e+00
119,1.74815e+00
120,1.70921e+00
121,1.70921e+00
122,1.70921e+00
123,1.68177e+00
124,1.68177e+00
125,1.68177e+00
126,1.68177e+00
127,1.66742e+00
128,1.66742e+00
129,1.66742e+00
130,1.66064e+00
131,1.66064e+00
132,1.66064e+00
133,1.65752e+00
134,1.65752e+00
135,1.65752e+00
136,1.65752e+00
137,1.65550e+00
138,1.65550e+00
139,1.65550e+00
140,1.65418e+00
141,1.65418e+00
142,1.65418e+00
143,1.65523e+00
144,1.65523e+00
145,1.65523e+00
146,1.65523e+00
147,1.65618e+00
148,1.65618e+00
149,1.65618e+00
150,1.65401e+00
151,1.65401e+00
152,1.65401e+00
153,1.65085e+00
154,1.65085e+00
155,1.65085e+00
156,1.65085e+00
157,1.64701e+00
158,1.64701e+00
159,1.64701e+00
160,1.64187e+00
161,1.64187e+00
162,1.64187e+00
163,1.64021e+00
164,1.64021e+00
165,1.64021e+00
166,1.64021e+00
167,1.64195e+00
168,1.64195e+00
169,1.64195e+00
170,1.64337e+00
171,1.64337e+00
172,1.64337e+00
173,1.64633e+00
174,1.64633e+00
175,1.64633e+00
176,1.64633e+00
177,1.64648e+00
178,1.64648e+00
179,1.64648e+00
180,1.64099e+00
181,1.64099e+00
182,1.64099e+00
183,1.63673e+00
184,1.63673e+00
185,1.63673e+00
186,1.63673e+00
187,1.63607e+00
188,1.63607e+00
189,1.63607e+00
190,1.63694e+00
191,1.63694e+00
192,1.63694e+00
193,1.63991e+00
194,1.63991e+00
195,1.63991e+00
196,1.63991e+00
197,1.64203e+00
198,1.64203e+00
199,1.64203e+00
200,1.64142e+00
201,1.64142e+00
202,1.64142e+00
203,1.64102e+00
204,1.64102e+00
205,1.64102e+00
206,1.64102e+00
207,1.64389e+00
208,1.64389e+00
209,1.64389e+00
210,1.68249e+00
211,1.68249e+00
212,1.68249e+00
213,1.72069e+00
214,1.72069e+00
215,1.72069e+00
216,1.72069e+00
217,1.70081e+00
218,1.70081e+00
219,1.70081e+00
220,1.67405e+00
221,1.67405e+00
222,1.67405e+00
223,1.65895e+00
224,1.65895e+00
225,1.65895e+00
226,1.65895e+00
227,1.65060e+00
228,1.65060e+00
229,1.65060e+00
230,1.64623e+00
231,1.64623e+00
232,1.64623e+00
233,1.64311e+00
234,1.64311e+00
235,1.64311e+00
236,1.64311e+00
237,1.64591e+00
238,1.64591e+00
239,1.64591e+00
240,1.64780e+00
241,1.64780e+00
242,1.64780e+00
243,1.64694e+00
244,1.64694e+00
245,1.64694e+00
246,1.64694e+00
247,1.64564e+00
248,1.64564e+00
249,1.64564e+00
250,1.64325e+00
251,1.64325e+00
252,1.64325e+00
253,1.64155e+00
254,1.64155e+00
255,1.64155e+00
256,1.64155e+00
257,1.64078e+00
258,1.64078e+00
259,1.64078e+00
260,1.65161e+00
261,1.65161e+00
262,1.65161e+00
263,1.61882e+00
264,1.61882e+00
265,1.61882e+00
266,1.61882e+00
267,1.49873e+00
268,1.49873e+00
269,1.49873e+00
270,1.34033e+00
271,1.34033e+00
272,1.34033e+00
273,1.19177e+00
274,1.19177e+00
275,1.19177e+00
276,1.19177e+00
277,1.03257e+00
278,1.03257e+00
279,1.03257e+00
280,8.79989e-01
281,8.79989e-01
282,8.79989e-01
283,7.77403e-01
284,7.77403e-01
285,7.77403e-01
286,7.77403e-01
287,7.21480e-01
288,7.21480e-01
289,7.21480e-01
290,6.94365e-01
291,6.94365e-01
292,6.94365e-01
293,6.78705e-01
294,6.78705e-01
295,6.78705e-01
296,6.78705e-01
297,6.69816e-01
298,6.69816e-01
299,6.69816e-01
300,6.63022e-01
301,6.63022e-01
302,6.63022e-01
303,6.59922e-01
304,6.59922e-01
305,6.59922e-01
306,6.59922e-01
307,6.59084e-01
308,6.59084e-01
309,6.59084e-01
310,6.82900e-01
311,6.82900e-01
312,6.82900e-01
313,7.61931e-01
314,7.61931e-01
315,7.61931e-01
316,7.61931e-01
317,7.80093e-01
318,7.80093e-01
319,7.80093e-01
320,7.40404e-01
321,7.40404e-01
322,7.40404e-01
323,7.02993e-01
324,7.02993e-01
325,7.02993e-01
326,7.02993e-01
327,6.80603e-01
328,6.80603e-01
329,6.80603e-01
330,6.73804e-01
331,6.73804e-01
332,6.73804e-01
333,6.70606e-01
334,6.70606e-01
335,6.70606e-01
336,6.70606e-01
337,6.63866e-01
338,6.63866e-01
339,6.63866e-01
340,6.58048e-01
341,6.58048e-01
342,6.58048e-01
343,6.54537e-01
344,6.54537e-01
345,6.54537e-01
346,6.54537e-01
347,6.53596e-01
348,6.53596e-01
349,6.53596e-01
350,6.54208e-01
351,6.54208e-01
352,6.54208e-01
353,6.53167e-01
354,6.53167e-01
355,6.53167e-01
356,6.53167e-01
357,6.52329e-01
358,6.52329e-01
359,6.52329e-01
360,6.52950e-01
361,6.52950e-01
362,6.52950e-01
363,6.54013e-01
364,6.54013e-01
365,6.54013e-01
366,6.54013e-01
367,6.54867e-01
368,6.54867e-01
369,6.54867e-01
370,6.55525e-01
371,6.55525e-01
372,6.55525e-01
373,6.59158e-01
374,6.59158e-01
375,6.59158e-01
376,6.59158e-01
377,6.60805e-01
378,6.60805e-01
379,6.60805e-01
380,6.58093e-01
381,6.58093e-01
382,6.58093e-01
383,6.52368e-01
384,6.52368e-01
385,6.52368e-01
386,6.52368e-01
387,6.53626e-01
388,6.53626e-01
389,6.53626e-01
390,6.59520e-01
391,6.59520e-01
392,6.59520e-01
393,6.63727e-01
394,6.63727e-01
395,6.63727e-01
396,6.63727e-01
397,6.65083e-01
398,6.65083e-01
399,6.65083e-01
400,6.64866e-01
401,6.64866e-01
402,6.64866e-01
403,6.64222e-01
404,6.64222e-01
405,6.64222e-01
406,6.64222e-01
407,6.67884e-01
408,6.67884e-01
409,6.67884e-01
410,7.06898e-01
411,7.06898e-01
412,7.06898e-01
413,7.42317e-01
414,7.42317e-01
415,7.42317e-01
416,7.42317e-01
417,7.26281e-01
418,7.26281e-01
419,7.26281e-01
420,6.97602e-01
421,6.97602e-01
422,6.97602e-01
423,6.76991e-01
424,6.76991e-01
425,6.76991e-01
426,6.76991e-01
427,6.75980e-01
428,6.75980e-01
429,6.75980e-01
430,7.81644e-01
431,7.81644e-01
432,7.81644e-01
433,1.11502e+00
434,1.11502e+00
435,1.11502e+00
436,1.11502e+00
437,1.50809e+00
438,1.50809e+00
439,1.50809e+00
440,1.78955e+00
441,1.78955e+00
442,1.78955e+00
443,1.96892e+00
444,1.96892e+00
445,1.96892e+00
446,1.96892e+00
447,2.01908e+00
448,2.01908e+00
449,2.01908e+00
450,1.92084e+00
451,1.92084e+00
452,1.92084e+00
453,1.79693e+00
454,1.79693e+00
455,1.79693e+00
456,1.79693e+00
457,1.70812e+00
458,1.70812e+00
459,1.70812e+00
460,1.65554e+00
461,1.65554e+00
462,1.65554e+00
463,1.63508e+00
464,1.63508e+00
465,1.63508e+00
466,1.63508e+00
467,1.65123e+00
468,1.65123e+00
469,1.65123e+00
470,1.66929e+00
471,1.66929e+00
472,1.66929e+00
473,1.67624e+00
474,1.67624e+00
475,1.67624e+00
476,1.67624e+00
477,1.68554e+00
478,1.68554e+00
479,1.68554e+00
480,1.68907e+00
481,1.68907e+00
482,1.68907e+00
483,1.68533e+00
484,1.68533e+00
485,1.68533e+00
486,1.68533e+00
487,1.67860e+00
488,1.67860e+00
489,1.67860e+00
490,1.67249e+00
491,1.67249e+00
492,1.67249e+00
493,1.66669e+00
494,1.66669e+00
495,1.66669e+00
496,1.66669e+00
497,1.66213e+00
498,1.66213e+00
499,1.66213e+00
500,1.65580e+00
501,1.65580e+00
502,1.65580e+00
503,1.65046e+00
504,1.65046e+00
505,1.65046e+00
506,1.65046e+00
507,1.64831e+00
508,1.64831e+00
509,1.64831e+00
510,1.67139e+00
511,1.67139e+00
512,1.67139e+00
513,1.69528e+00
514,1.69528e+00
515,1.69528e+00
516,1.69528e+00
517,1.67450e+00
518,1.67450e+00
519,1.67450e+00
520,1.65318e+00
521,1.65318e+00
522,1.65318e+00
523,1.64355e+00
524,1.64355e+00
525,1.64355e+00
526,1.64355e+00
527,1.63662e+00
528,1.63662e+00
529,1.63662e+00
530,1.63251e+00
531,1.63251e+00
532,1.63251e+00
533,1.62995e+00
534,1.62995e+00
535,1.62995e+00
536,1.62995e+00
537,1.63114e+00
538,1.63114e+00
539,1.63114e+00
540,1.63661e+00
541,1.63661e+00
542,1.63661e+00
543,1.64160e+00
544,1.64160e+00
545,1.64160e+00
546,1.64160e+00
547,1.63884e+00
548,1.63884e+00
549,1.63884e+00
550,1.62833e+00
551,1.62833e+00
552,1.62833e+00
553,1.62315e+00
554,1.62315e+00
555,1.62315e+00
556,1.62315e+00
557,1.62761e+00
558,1.62761e+00
559,1.62761e+00
560,1.62949e+00
561,1.62949e+00
562,1.62949e+00
563,1.62833e+00
564,1.62833e+00
565,1.62833e+00
566,1.62833e+00
567,1.62938e+00
568,1.62938e+00
569,1.62938e+00
570,1.63115e+00
571,1.63115e+00
572,1.63115e+00
573,1.62872e+00
574,1.62872e+00
575,1.62872e+00
576,1.62872e+00
577,1.62621e+00
578,1.62621e+00
579,1.62621e+00
580,1.62888e+00
581,1.62888e+00
582,1.62888e+00
583,1.63342e+00
584,1.63342e+00
585,1.63342e+00
586,1.63342e+00
587,1.63475e+00
588,1.63475e+00
589,1.63475e+00
590,1.63466e+00
591,1.63466e+00
592,1.63466e+00
593,1.63291e+00
594,1.63291e+00
595,1.63291e+00
596,1.63291e+00
597,1.62879e+00
598,1.62879e+00
599,1.62879e+00
600,1.62344e+00
601,1.62344e+00
602,1.62344e+00
603,1.62223e+00
604,1.62223e+00
605,1.62223e+00
606,1.62223e+00
607,1.62272e+00
608,1.62272e+00
609,1.62272e+00
610,1.64595e+00
611,1.64595e+00
612,1.64595e+00
613,1.69420e+00
614,1.69420e+00
615,1.69420e+00
616,1.69420e+00
617,1.62084e+00
618,1.62084e+00
619,1.62084e+00
620,1.42896e+00
621,1.42896e+00
622,1.42896e+00
623,1.26248e+00
624,1.26248e+00
625,1.26248e+00
626,1.26248e+00
627,1.15722e+00
628,1.15722e+00
629,1.15722e+00
630,1.11471e+00
631,1.11471e+00
632,1.11471e+00
633,1.16801e+00
634,1.16801e+00
635,1.16801e+00
636,1.16801e+00
637,1.29375e+00
638,1.29375e+00
639,1.29375e+00
640,1.47148e+00
641,1.47148e+00
642,1.47148e+00
643,1.70033e+00
644,1.70033e+00
645,1.70033e+00
646,1.70033e+00
647,1.84897e+00
648,1.84897e+00
649,1.84897e+00
650,1.87633e+00
651,1.87633e+00
652,1.87633e+00
653,1.84905e+00
654,1.84905e+00
655,1.84905e+00
656,1.84905e+00
657,1.80796e+00
658,1.80796e+00
659,1.80796e+00
660,1.77398e+00
661,1.77398e+00
662,1.77398e+00
663,1.73205e+00
664,1.73205e+00
665,1.73205e+00
666,1.73205e+00
667,1.68591e+00
668,1.68591e+00
669,1.68591e+00
670,1.65214e+00
671,1.65214e+00
672,1.65214e+00
673,1.63136e+00
674,1.63136e+00
675,1.63136e+00
676,1.63136e+00
677,1.61558e+00
678,1.61558e+00
679,1.61558e+00
680,1.60927e+00
681,1.60927e+00
682,1.60927e+00
683,1.60324e+00
684,1.60324e+00
685,1.60324e+00
686,1.60324e+00
687,1.60153e+00
688,1.60153e+00
689,1.60153e+00
690,1.60414e+00
691,1.60414e+00
692,1.60414e+00
693,1.60772e+00
694,1.60772e+00
695,1.60772e+00
696,1.60772e+00
697,1.60739e+00
698,1.60739e+00
699,1.60739e+00
700,1.59326e+00
701,1.59326e+00
702,1.59326e+00
703,1.57926e+00
704,1.57926e+00
705,1.57926e+00
706,1.57926e+00
707,1.70810e+00
708,1.70810e+00
709,1.70810e+00
710,1.96765e+00
711,1.96765e+00
712,1.96765e+00
